RPPS,Nom,Prenom,FINESS,RaisonSociale,Commune,LibCommune,CodePostal,Specialite,Etablissement
810100872364,LANAVE,CHARLOTTE,,CABINET DU DR CHARLOTTE LANAVE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100126159,MULLER,EILIKA,,CABINET DU DR EILIKA MULLER,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100917227,ALLERS,MONA,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100046530,PETIT-ETIENNE,DELPHINE,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002758992,LEFEBVRE,JEAN-MARC,,CABINET DU DR JEAN-MARC LEFEBVRE,33268,Margaux,33460,Spécialiste en Médecine Générale,non
810002759933,PERE,ANNIE,,CABINET DU DR ANNIE PERE,33162,Eysines,33320,Spécialiste en Médecine Générale,non
810005183529,COVI-CROCHET,ANABELLE,,CABINET DU DR ANABELLE COVI-CROCHET,33140,Créon,33670,Spécialiste en Médecine Générale,non
810100929826,KARSENTY,THIBAUD,,CABINET DU DR THIBAUD KARSENTY,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002764065,ARZOUMANIAN,RAFFY,,CABINET DU DR RAFFY ARZOUMANIAN,33422,Saint-Jean-d'Illac,33127,Spécialiste en Médecine Générale,non
810100819902,ASSUIED,DAVID,,CABINET DU DR DAVID ASSUIED,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002811122,ROUXEL,LOUIS,,CABINET DU DR LOUIS ROUXEL,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002755840,CUBADDA,JACQUES,,CABINET DU DR JACQUES CUBADDA,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002764602,RAJAHBALEE,IDRIS,,CABINET DU DR IDRIS RAJAHBALEE,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810002743689,MARTRE,CHRISTIAN,,CABINET DU DR CHRISTIAN MARTRE,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810002829546,ZIMBAN,ANNE-LAURE,,CABINET DU DR ANNE-LAURE ZIMBAN,33322,Le Pian-Médoc,33290,Spécialiste en Médecine Générale,non
810100842805,MORELLO,ELENA,330781337,HOPITAL XAVIER ARNOZAN - CHU,33318,Pessac,33604,Spécialiste en Médecine Générale,oui
810100719060,CAILLAUD,HELENE,,CABINET DU DR PHILIPPE CHEVALIER,33236,Lège-Cap-Ferret,33970,Spécialiste en Médecine Générale,non
810002754041,BLANQUER,JEAN-LOUIS,,CABINET DU DR JEAN-LOUIS BLANQUER,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810100045920,SERISE,MARIE-AIMEE,330000340,M.S.P.BX. BAGATELLE,33522,Talence,33401,Spécialiste en Médecine Générale,oui
810100719060,CAILLAUD,HELENE,,CABINET DU DR ROSELINE FOUGEANET-CHAMBRE,33236,Lège-Cap-Ferret,33950,Spécialiste en Médecine Générale,non
810100207983,ZOKOU,JEAN,,CABINET DU DR JEAN ZOKOU,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810002746062,FAURE,PIERRE,,CABINET DU DR PIERRE FAURE,33522,Talence,33400,Spécialiste en Médecine Générale,non
810002811163,VERVOUX,STEPHANE,,CABINET DU DR STEPHANE VERVOUX,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810100630739,GOURRIN,EMILIE,,CABINET DU DR EMILIE GOURRIN,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002663705,LE NEEL,LOIC,,CABINET DU DR LOIC LE NEEL,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100792695,CHABELLARD,PASCAL,,CABINET DU DR PASCAL CHABELLARD,33529,La Teste-de-Buch,33260,Spécialiste en Médecine Générale,non
810002774296,AKEKE,JEAN-CHARLES,,CABINET DU DR JEAN-CHARLES AKEKE,33261,Lussac,33570,Spécialiste en Médecine Générale,non
810002817608,KLOTZ,VINCENT,330798224,EHPAD RESIDENCE JEAN MONNET,33281,Mérignac,33700,Spécialiste en Médecine Générale,oui
810100304970,BOUCARD,SEVERINE,,CABINET DU DR SEVERINE BOUCARD,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002821824,PONS-CHALVET,SOPHIE,,CABINET DU DR SOPHIE PONS-CHALVET,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002752870,ALCALA,DOMINIQUE,,CABINET DU DR DOMINIQUE ALCALA,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002777851,THOMAS,CECILE,,CABINET DU DR CECILE THOMAS,33463,Saint-Pierre-d'Aurillac,33490,Spécialiste en Médecine Générale,non
810002751476,NEBUT,JEAN-MICHEL,,CABINET DU DR JEAN-MICHEL NEBUT,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810100878601,BILDET,JESSICA,,CABINET DU DR HUGUES CHRISTOPHE,33067,Bourg,33710,Spécialiste en Médecine Générale,non
810100748754,LEJEUNE,ADELINE,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810002752664,PERREIN,JEAN-BERNARD,,CABINET DU DR JEAN-BERNARD PERREIN,33063,Bordeaux,33100,Spécialiste en Médecine Générale,non
810100759199,BELLANGER,CHARLOTTE,,CABINET DU DR CHARLOTTE BELLANGER,33522,Talence,33400,Spécialiste en Médecine Générale,non
810002820164,LAGARDERE,JEAN-DOMINIQUE,,CABINET DU DR JEAN-DOMINIQUE LAGARDERE,33003,Ambarès-et-Lagrave,33440,Spécialiste en Médecine Générale,non
810002773363,BORDEAU-LAMIOU,VALERIE,,CABINET DU DR VALERIE BORDEAU-LAMIOU,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002753068,SEZE,GABRIEL,330000647,C.H. DE CADILLAC,33081,Cadillac,33410,Spécialiste en Médecine Générale,oui
810002816410,MONROY,JOCELYNE,330781170,CENTRE READAPT PASTEUR - RENOVATION,33063,Bordeaux,33200,Spécialiste en Médecine Générale,oui
810100688240,STAES,SOPHIE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100441863,RIEUTORD,OMBLINE,330000332,HOPITAL SUBURBAIN DU BOUSCAT,33069,Le Bouscat,33491,Spécialiste en Médecine Générale,oui
810100725240,FEHRENBACH,MARIE,,CABINET DU DR MARIE FEHRENBACH,33527,Le Teich,33470,Spécialiste en Médecine Générale,non
810100736999,ANDRIEU,ALBAN,,CABINET DU DR ALBAN ANDRIEU,33555,Marcheprime,33380,Spécialiste en Médecine Générale,non
810100847374,MAILLET,ALEXANDRE,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810002764461,DESMONTY-MINJON,MARIE-LAURE,,CABINET DU DR MARIE-LAURE DESMONTY-MINJON,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002809944,DARDE,CECILE,,C C A A,33009,Arcachon,33120,Spécialiste en Médecine Générale,non
810100874592,DE CUSSY-BOUVET,ALIX,330802356,CENTRE DEPARTEMENTAL PMI,33063,Bordeaux,33074,Spécialiste en Médecine Générale,oui
810100058667,ESCARMANT,CELINE,,CABINET DU DR CELINE ESCARMANT,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810100791481,FUCHS,EMMANUEL,,CABINET DU DR EMMANUEL FUCHS,33095,Captieux,33840,Spécialiste en Médecine Générale,non
810100751717,MABILLE,OPHELIE,,CABINET DU DR CECILE GRISEY,33262,Macau,33460,Spécialiste en Médecine Générale,non
810002765864,SAULDUBOIS,HELENE,,CABINET DU DR HELENE SAULDUBOIS,33541,Vensac,33590,Spécialiste en Médecine Générale,non
810002813037,NZONG,ALAIN,,CABINET DU DR ALAIN NZONG,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100851863,YVON,AMELINE,330000555,CENTRE HOSPITALIER D'ARCACHON,33529,La Teste-de-Buch,33164,Spécialiste en Médecine Générale,oui
810002745296,VIALA,ROBERT,,CABINET DU DR ROBERT VIALA,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810003969374,ROUANET-LARRIVIERE,MARIE-FRANCE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810005185631,LEHIDEUX,BORRHIS,,CABINET DU DR BORRHIS LEHIDEUX,33226,Langoiran,33550,Spécialiste en Médecine Générale,non
810004422415,MERESSE,ISABELLE,,AHI 33 SERVICE DE SANTE AU TRAVAIL,33063,Bordeaux,33070,Neurologie,non
810100929081,ACCO,JONATHAN,330781071,IEM  CHATEAU RABA,33522,Talence,33400,Spécialiste en Médecine Générale,oui
810100181386,DOUKHAN,MATHIEU,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002768769,GONZALEZ-BIGOT,MICHELE,,CABINET DU DR MICHELE GONZALEZ-BIGOT,33435,Saint-Macaire,33490,Spécialiste en Médecine Générale,non
810002768736,CHAMPION,FREDERIC,,CABINET DU DR FREDERIC CHAMPION,33004,Ambès,33810,Spécialiste en Médecine Générale,non
810002759826,DESCHAMPS,FRANCOIS,,CABINET DU DR FRANCOIS DESCHAMPS,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810002768884,SOUBIE-NINET,ERIC,,CABINET DU DR ERIC SOUBIE-NINET,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100706307,FOSSAERT,ROMAIN,330793175,EHPAD LORMONT,33249,Lormont,33310,Spécialiste en Médecine Générale,oui
810002742830,MARTIN,RICHARD,,CABINET DU DR RICHARD MARTIN,33337,Preignac,33210,Spécialiste en Médecine Générale,non
810100584613,SERGENT,DOROTHEE,,CABINET DU DR DOROTHEE SERGENT,33037,Beautiran,33640,Spécialiste en Médecine Générale,non
810100582591,TAPSOBA,AHMED,,CABINET DU DR AHMED TAPSOBA,33189,Gornac,33540,Spécialiste en Médecine Générale,non
810100100881,BARTHE,JULIETTE,,CABINET DU DR JULIETTE BARTHE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002778164,DUPLANTIER,VERONIQUE,,CABINET DU DR VERONIQUE DUPLANTIER,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002729985,MATHIS,STEPHANE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810100615540,FISCHER,JULIEN,,CABINET DU DR JULIEN FISCHER,33424,Saint-Laurent-Médoc,33112,Spécialiste en Médecine Générale,non
810100137552,DELARUE,AURELIE,,CABINET DU DR AURELIE DELARUE,33535,Tresses,33370,Spécialiste en Médecine Générale,non
810002773918,LAMOUSSIERE,PATRICIA,,CABINET DU DR PATRICIA LAMOUSSIERE,33351,Reignac,33860,Spécialiste en Médecine Générale,non
810002775277,PEAN,ERIC,,CABINET DU DR ERIC PEAN,33036,Bazas,33430,Spécialiste en Médecine Générale,non
810100786978,GOURRAT,GERALDINE,,CABINET DU DR GERALDINE GOURRAT,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810002754512,MOISAN,BERNARD,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810002769049,JENCK-VEROVE,CAROLINE,,CABINET DU DR CAROLINE JENCK-VEROVE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002829298,ELIAS,MOURAD,,SCP DES MEDECINS GENERALISTES DE LA MSP COLLECTIF SANTE,33381,Saint-Caprais-de-Bordeaux,33880,Spécialiste en Médecine Générale,non
810100433951,JAADOUNI,SOFIAN,,CABINET DU DR SOFIAN JAADOUNI,33063,Bordeaux,33082,Spécialiste en Médecine Générale,non
810003946125,BERANGER,PHILIPPE,,CABINET DU DR PHILIPPE BERANGER,33063,Bordeaux,33100,Spécialiste en Médecine Générale,non
810100709202,MEUNIER,JULIE,,CABINET DU DR JULIE MEUNIER,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810005183768,DAMON-PERRIERE,NATHALIE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810004598289,MARIAUD-GALLIAUD,ELODIE,,CABINET DU DR ELODIE MARIAUD-GALLIAUD,33063,Bordeaux,33082,Neurologie,non
810100444909,BROQUAIRE,JEROME,,CABINET DU DR JEROME BROQUAIRE,33058,Blaye,33390,Spécialiste en Médecine Générale,non
810100154938,CHAUSSEMICHE-BOUDET,MARINE,330792672,ESPACE SANTE ETUDIANTS,33318,Pessac,33600,Spécialiste en Médecine Générale,oui
810100250082,DUPRAT,VANESSA,,SCP  DES MEDECINS DE BELLEGRAVE,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810100129609,DAN,MARIA,330000555,CENTRE HOSPITALIER D'ARCACHON,33529,La Teste-de-Buch,33164,Neurologie,oui
810002765195,SICHE,BRUNO,,CABINET DU DR BRUNO SICHE,33519,Le Taillan-Médoc,33320,Spécialiste en Médecine Générale,non
810002818242,PROUX,SEBASTIEN,,CABINET DU DR SEBASTIEN PROUX,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810004403167,LUCERO,AUDREY,,MEDECINS DU SPORT ASSOCIES,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002756962,CABANNE,PATRICK,,CABINET DU DR PATRICK CABANNE,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810002763331,DEJEAN,FRANCOIS,,CABINET DU DR FRANCOIS DEJEAN,33013,Artigues-près-Bordeaux,33370,Spécialiste en Médecine Générale,non
810003849501,BAMEUL,FRANCK,,CABINET DU DR FRANCK BAMEUL,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002816915,BAREILLES,FRANCIS,,CABINET DU DR FRANCIS BAREILLES,33063,Bordeaux,33000,Neurologie,non
810002822160,DERBE,THOMAS,,CABINET DU DR THOMAS DERBE,33366,Saint-André-de-Cubzac,33240,Spécialiste en Médecine Générale,non
810100768570,ALLY,BENJAMIN,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002820115,FERHAOUI,KAMEL,,CABINET DU DR KAMEL FERHAOUI,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002745486,HERGUE,MICHEL,,CABINET DU DR MICHEL HERGUE,33174,Fronsac,33126,Spécialiste en Médecine Générale,non
810002758695,ATANET,ROBERT,,CABINET DU DR ROBERT ATANET,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810100935336,FERLICOT,JEREMY,,CABINET DU DR JEREMY FERLICOT,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810100180735,SANCHEZ,ORIANA,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002828043,MARIJON,CEDRIC,,CABINET DU DR CEDRIC MARIJON,33015,Arveyres,33500,Spécialiste en Médecine Générale,non
810100307890,EL MZABI,LINDA,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810100032308,MARIEN,EMILIE,,CABINET DU DR EMILIE MARIEN,33366,Saint-André-de-Cubzac,33240,Spécialiste en Médecine Générale,non
810002773736,BERNARD,REMI,,CABINET DU DR REMI BERNARD,33259,Lugon-et-l'Île-du-Carnay,33240,Spécialiste en Médecine Générale,non
810100954907,VALSESIA,ANNE-CECILE,330000589,CH SUD GIRONDE - SITE LANGON,33227,Langon,33212,Spécialiste en Médecine Générale,oui
810003699179,REYNES,CATHERINE,,CABINET DU DR CATHERINE REYNES,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810002761830,BESSE,MARIE-PIERRE,,CABINET DU DR MARIE-PIERRE BESSE,33199,Gujan-Mestras,33470,Spécialiste en Médecine Générale,non
810005196471,SAUNOIS,GUILLAUME,,CABINET DU DR GUILLAUME SAUNOIS,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810100576056,LAFAYE,FANNY,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810100088474,ARSEGUEL,VALERIE,,CABINET DU DR VALERIE ARSEGUEL,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810004074430,DUBOIS,FLORENT,,CABINET DU DR FLORENT DUBOIS,33109,Castres-Gironde,33640,Spécialiste en Médecine Générale,non
810002747870,MANUEL,JEAN-PIERRE,,CABINET DU DR JEAN-PIERRE MANUEL,33394,Saint-Émilion,33330,Spécialiste en Médecine Générale,non
810100687499,LEROY,DAVID,,CABINET DU DR DAVID LEROY,33339,Prignac-et-Marcamps,33710,Spécialiste en Médecine Générale,non
810002747250,ESTEVE,ALAIN,330019019,EHPAD LES JARDIN DE JEANNE,33207,Izon,33450,Spécialiste en Médecine Générale,oui
810100929081,ACCO,JONATHAN,,CABINET DU DR JONATHAN ACCO,33522,Talence,33400,Spécialiste en Médecine Générale,non
810100900090,ROQUEFERE,CHHOY CHI,,CABINET DU DR CHHOY CHI ROQUEFERE,33339,Prignac-et-Marcamps,33710,Spécialiste en Médecine Générale,non
810002758505,DEMAY,JEAN-MARC,,CABINET DU DR JEAN-MARC DEMAY,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810100767531,BLANC,PEGGY,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810100597888,LANNOT,AURELIEN,,CABINET DU DR AURELIEN LANNOT,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002763000,BROCHET,BRUNO,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810100924900,BANON-IBANEZ,MORGANE,,CABINET DU DR MORGANE BANON-IBANEZ,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100680445,FONTAN,LAURE,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002824182,HURTREL,STEPHANE,,CABINET DU DR STEPHANE HURTREL,33075,Bruges,33520,Spécialiste en Médecine Générale,non
810100097137,PUJOL-NOZERES,STEPHANIE,,CABINET DU DR STEPHANIE PUJOL-NOZERES,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810100859189,BOUDARD,OLIVIA,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100333375,BRUN,PIERRE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100441822,DELBAST,GUILLAUME,,CABINET DU DR GUILLAUME DELBAST,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100615458,BIRABEN,FRANCK,,CABINET DU DR FRANCK BIRABEN,33268,Margaux,33460,Spécialiste en Médecine Générale,non
810002754975,KHOURI,VINCENT,,CABINET DU DR VINCENT KHOURI,33236,Lège-Cap-Ferret,33950,Spécialiste en Médecine Générale,non
810002824166,MARTELL,CEDRIC,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810002726767,DUVAL,CECILE,,MSA GIRONDE,33063,Bordeaux,33052,Spécialiste en Médecine Générale,non
810002759511,GAGNAT,JEAN-PIERRE,,CABINET DU DR JEAN-PIERRE GAGNAT,33039,Bègles,33130,Spécialiste en Médecine Générale,non
810100597961,FERRIE,AURELIE,,CABINET DU DR AURELIE FERRIE,33013,Artigues-près-Bordeaux,33370,Spécialiste en Médecine Générale,non
810100655249,REY,ANTHONY,,CENTRE DE GESTION DE LA FONCTION PUBLIQUE TERRITORIALE DE LA GIRONDE,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810100147437,SIN LEE SOU,JEROME,330789991,EFS AQLI - SITE PELLEGRIN 1,33063,Bordeaux,33035,Spécialiste en Médecine Générale,oui
810100706406,DURIMEL,YANNIS,,CABINET DU DR YANNIS DURIMEL,33262,Macau,33460,Spécialiste en Médecine Générale,non
810003849576,LE,FRANCOISE,330782814,EHPAD  RESIDENCE SAINTE GERMAINE,33075,Bruges,33520,Spécialiste en Médecine Générale,oui
810100298644,TURLIN,XAVIER,,CABINET DU DR XAVIER TURLIN,33363,Sadirac,33670,Spécialiste en Médecine Générale,non
810100168946,BISMUTH,PIERRE,,CABINET DU DR PIERRE BISMUTH,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810003804456,BOUDOUSSE,ARNAUD,,CABINET DU DR ARNAUD BOUDOUSSE,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810100858546,PERINO,AURELIE,330000639,CH CHARLES PERRENS,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002823325,COFFINEY,KARINE,,CABINET DU DR KARINE COFFINEY,33200,Le Haillan,33185,Spécialiste en Médecine Générale,non
810100709236,LE DELAIZIR,LAURIANE,,CABINET DU DR CECILE THOMAS,33463,Saint-Pierre-d'Aurillac,33490,Spécialiste en Médecine Générale,non
810002773132,LEBORGNE,MAX,,CABINET DU DR MAX LEBORGNE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100771855,QUINCOSES LEON,LISANDRA,,CABINET DU DR LISANDRA QUINCOSES LEON,33447,Saint-Médard-de-Guizières,33230,Spécialiste en Médecine Générale,non
810100050714,JAUZION,FLORENT,,CABINET DU DR FLORENT JAUZION,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810002302825,IZARD,STEPHANE,,CABINET DU DR STEPHANE IZARD,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002767258,SIGOURA,FREDERIC,,CABINET DU DR FREDERIC SIGOURA,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810002757994,DU CHAZAUD,OLIVIER,,CABINET DU DR OLIVIER DU CHAZAUD,33042,Belin-Béliet,33830,Spécialiste en Médecine Générale,non
810002766938,DANDURAND,JEAN-FRANCOIS,,CABINET DU DR JEAN-FRANCOIS DANDURAND,33214,Lacanau,33680,Spécialiste en Médecine Générale,non
810100685725,CHARTIER,ELISE,330000340,M.S.P.BX. BAGATELLE,33522,Talence,33401,Spécialiste en Médecine Générale,oui
810002757432,MASSON,ANNE-MARIE,330791757,EHPAD MA RESIDENCE,33554,Yvrac,33370,Spécialiste en Médecine Générale,oui
810002768256,PALIS,PIERRE-LOUIS,,CABINET DU DR PIERRE-LOUIS PALIS,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810001668150,CABRERAS,CELINE,,CABINET DU DR CELINE CABRERAS,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810004390059,RANCINAN,CORINNE,,CABINET DU DR CORINNE RANCINAN,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810002393865,MARICOURT-NGUYEN HUYNH,VIOLAINE,,CABINET DU DR VIOLAINE MARICOURT-NGUYEN HUYNH,33226,Langoiran,33550,Spécialiste en Médecine Générale,non
810100737070,BOUCHON,MELANIE,330780537,CENTRE MEDICO-CHIRURGICAL WALLERSTEIN,33011,Arès,33740,Spécialiste en Médecine Générale,oui
810002772886,HUGUENIN,PIERRE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810000487479,TZOURIO,CHRISTOPHE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810100532729,PENE,MALAURIE,330780537,CENTRE MEDICO-CHIRURGICAL WALLERSTEIN,33011,Arès,33740,Spécialiste en Médecine Générale,oui
810004038302,LE GOURRIEREC,JULIEN,330020678,EHPAD RESIDENCE LE BOIS DE LORET,33119,Cenon,33152,Spécialiste en Médecine Générale,oui
810002810181,SCHMIDT,MICHEL,,CABINET DU DR MICHEL SCHMIDT,33227,Langon,33210,Spécialiste en Médecine Générale,non
810002754207,GARDE,JEAN-FRANCOIS,,CABINET DU DR JEAN-FRANCOIS GARDE,33090,Canéjan,33610,Spécialiste en Médecine Générale,non
810100687606,MOHIT,BEESHAM,,CABINET DU DR BEESHAM MOHIT,33227,Langon,33210,Spécialiste en Médecine Générale,non
810000692706,DOUX-MALESSET,VERONIQUE,330798711,EHPAD  DES GRAVES,33205,Illats,33720,Spécialiste en Médecine Générale,oui
